SPD UNION GRUENE FDP LINKE state ewb
0.300163555006943 0.398531090881037 0.0923252584477704 0.116068507946305 0.0366178058941521 Baden-Wuerttemberg West
0.305379947131315 0.410864142373134 0.0923787184928702 0.108313786812614 0.0350794891842585 Baden-Wuerttemberg West
0.320229932012489 0.420151148201103 0.0759651016894751 0.0985789734761168 0.0395144582883487 Baden-Wuerttemberg West
0.320666513320795 0.328500683291163 0.147333811411639 0.12044867197965 0.0496096445532899 Baden-Wuerttemberg West
0.306707033069399 0.407337043120143 0.0916946534944721 0.120608928002353 0.0346199102787243 Baden-Wuerttemberg West
0.315015599618389 0.415517108011242 0.0844377691256478 0.110106232112008 0.0382319573008792 Baden-Wuerttemberg West
0.316633064516129 0.335228889943074 0.152312618595825 0.125160104364326 0.0433289848197343 Baden-Wuerttemberg West
0.371153189918729 0.310885628129505 0.108549859672825 0.0994686370505526 0.0662079627837012 Baden-Wuerttemberg West
0.275011226681878 0.467466896459651 0.0677059944412754 0.106350054009443 0.0354884516888571 Baden-Wuerttemberg West
0.307661182428684 0.397123222408583 0.0951137854294609 0.119639489123979 0.0411219954707721 Baden-Wuerttemberg West
0.309522373051785 0.407876654935478 0.0755555555555556 0.118109602815485 0.0407239819004525 Baden-Wuerttemberg West
0.310796677205679 0.391624490581008 0.0842900592669175 0.126377985886539 0.0401283916184797 Baden-Wuerttemberg West
0.265981833195706 0.431821635012386 0.0803501238645747 0.12867382328654 0.0326473988439306 Baden-Wuerttemberg West
0.309961377633413 0.296293112446963 0.227693894718744 0.0911524693139464 0.049177509379279 Baden-Wuerttemberg West
0.351294783682967 0.347066796205006 0.125874083936046 0.0999964017127847 0.0382138102263323 Baden-Wuerttemberg West
0.325077320733388 0.378423863686881 0.116530442458768 0.102501571817783 0.0394573894488159 Baden-Wuerttemberg West
0.292373252189602 0.411874002814 0.0974734588637634 0.11352941572474 0.0430717031431976 Baden-Wuerttemberg West
0.263741241041217 0.448445368076093 0.0701982255615059 0.128933205445874 0.0312591586070924 Baden-Wuerttemberg West
0.277314844095883 0.42016633988995 0.087779077857188 0.128865979381443 0.0356713680349124 Baden-Wuerttemberg West
0.297812455705772 0.373110956620342 0.12120925774685 0.136841323730907 0.0382364653711941 Baden-Wuerttemberg West
0.29767736643925 0.413891063639414 0.109040748611266 0.108481527047683 0.0322484434999814 Baden-Wuerttemberg West
0.296000988534303 0.383954527422072 0.106488557065094 0.137159134512204 0.0353010802338664 Baden-Wuerttemberg West
0.290595708154506 0.35290643776824 0.162142489270386 0.112494420600858 0.0426369098712446 Baden-Wuerttemberg West
0.28624965163096 0.420373214423368 0.105566196047271 0.113013881394425 0.0325836233937964 Baden-Wuerttemberg West
0.223319438930793 0.498202549512593 0.0888524987869966 0.112329628159322 0.0271602487759693 Baden-Wuerttemberg West
0.273042203082743 0.419538916842446 0.115780860638971 0.121869836192743 0.0328464632403339 Baden-Wuerttemberg West
0.246684129291739 0.475628110129817 0.0710630639862178 0.118884612182423 0.0319002452879732 Baden-Wuerttemberg West
0.324054043796729 0.264690627095272 0.079174415221324 0.0790795349602135 0.208869406808608 Saarland West
0.331424128393538 0.319167626215263 0.0535012642300068 0.0759072185752781 0.178903384337793 Saarland West
0.335249119140442 0.334927588655333 0.0463874710287636 0.0678362338062511 0.169379580134775 Saarland West
0.343044349723448 0.288266859491551 0.057295630994063 0.074656213528188 0.181661338610646 Saarland West
